종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"368770","파이버프로","KOSDAQ","벤처기업부","11150","1400","14.36","11620","11780","10750","1199909","13543609050","366324608750","32854225"
"170790","파이오링크","KOSDAQ","우량기업부","9030","190","2.15","9030","9140","9010","6703","60759860","60671567670","6718889"
"049120","파인디앤씨","KOSDAQ","벤처기업부","713","-16","-2.19","720","729","708","38619","27653266","37794931447","53008319"
"038950","파인디지털","KOSDAQ","중견기업부","3255","45","1.40","3220","3265","3215","2071","6714770","33236040075","10210765"
"387570","파인메딕스","KOSDAQ","기술성장기업부","7870","-110","-1.38","8000","8070","7830","7976","62859240","44275833000","5625900"
"441270","파인엠텍","KOSDAQ","중견기업부","9560","-400","-4.02","10000","10190","9550","495425","4851619390","377314366800","39468030"
"106240","파인테크닉스","KOSDAQ","우량기업부","1306","-1","-0.08","1307","1342","1303","75585","99880159","22201138040","16999340"
"131760","파인텍","KOSDAQ","벤처기업부","792","1","0.13","786","797","786","89199","70637511","34397813736","43431583"
"065690","파커스","KOSDAQ","투자주의환기종목(소속부없음)","1249","17","1.38","1232","1258","1214","66515","81938324","17547614419","14049331"
"140860","파크시스템스","KOSDAQ GLOBAL","우량기업부","214000","3000","1.42","211000","217000","211000","18274","3923600250","1497246078000","6996477"
"091700","파트론","KOSDAQ GLOBAL","우량기업부","7260","110","1.54","7230","7260","7200","55767","403734800","413820000000","57000000"
"202960","판도라티비","KONEX","일반기업부","704","44","6.67","739","739","704","16","11619","8388569728","11915582"
"032800","판타지오","KOSDAQ","중견기업부","496","-4","-0.80","500","502","484","136868","67599640","22794700768","45957058"
"318010","팜스빌","KOSDAQ","중견기업부","3520","15","0.43","3555","3555","3495","4330","15164240","27911269760","7929338"
"036580","팜스코","KOSPI",,"2490","5","0.20","2475","2505","2475","5646","14065165","91452578070","36727943"
"027710","팜스토리","KOSDAQ","중견기업부","1172","1","0.09","1172","1174","1167","100120","117214902","130580255200","111416600"
"004720","팜젠사이언스","KOSPI",,"4265","35","0.83","4205","4305","4205","47742","203822260","80259883165","18818261"
"266350","팡스카이","KONEX","일반기업부","398","0","0.00","0","0","0","0","0","4923088860","12369570"
"225590","패션플랫폼","KOSDAQ","우량기업부","854","1","0.12","853","874","851","45272","38747235","22747752902","26636713"
"054300","팬스타엔터프라이즈","KOSDAQ","벤처기업부","677","32","4.96","659","689","656","595603","404422678","78357259530","115741890"
"068050","팬엔터테인먼트","KOSDAQ","중견기업부","1929","0","0.00","1924","1949","1924","21839","42146322","53421872604","27694076"
"028670","팬오션","KOSPI",,"3920","-5","-0.13","3940","3980","3905","891311","3504634879","2095512487040","534569512"
"222110","팬젠","KOSDAQ","기술성장기업부","5810","-80","-1.36","5940","5940","5760","9503","55134690","78401284570","13494197"
"271830","팸텍","KOSDAQ","벤처기업부","1889","33","1.78","1864","1916","1851","292443","551210862","55706991578","29490202"
"010820","퍼스텍","KOSPI",,"4035","155","3.99","3910","4040","3910","296758","1187419791","196794769830","48771938"
"016800","퍼시스","KOSPI",,"49400","-700","-1.40","50100","50400","49400","713","35431400","568100000000","11500000"
"263750","펄어비스","KOSDAQ GLOBAL","우량기업부","36300","-50","-0.14","36400","36700","36150","55913","2033730525","2332197136500","64247855"
"251970","펌텍코리아","KOSDAQ","우량기업부","54200","400","0.74","53900","55400","53900","21310","1163995700","672080000000","12400000"
"0015S0","페스카로","KOSDAQ","기술성장기업부","19460","-890","-4.37","20150","20500","19450","273776","5450415575","188036725800","9662730"
"001020","페이퍼코리아","KOSPI",,"617","-8","-1.28","625","633","607","20824","12827759","109815704121","177983313"
"327610","펨토바이오메드","KONEX","일반기업부","2960","60","2.07","2900","2970","2700","169","488580","25266814560","8536086"
"168360","펨트론","KOSDAQ","우량기업부","16660","410","2.52","16860","17450","16450","90901","1531198430","354662811440","21288284"
"087010","펩트론","KOSDAQ","기술성장기업부","239000","-5000","-2.05","244500","244500","236500","106386","25499279000","5572846650000","23317350"
"090080","평화산업","KOSPI",,"951","7","0.74","938","955","938","70879","67329524","52212048309","54902259"
"010770","평화홀딩스","KOSPI",,"3910","25","0.64","3875","3925","3860","11619","45190285","57185572060","14625466"
"064800","포니링크","KOSDAQ","중견기업부","868","22","2.60","846","895","845","156182","135688707","110936734664","127807298"
"119500","포메탈","KOSDAQ","중견기업부","3440","60","1.78","3400","3515","3380","325097","1120347273","40754478080","11847232"
"389140","포바이포","KOSDAQ","벤처기업부","8090","220","2.80","8010","8200","8000","58003","469323060","90363156150","11169735"
"105760","포스뱅크","KOSDAQ","벤처기업부","5230","60","1.16","5170","5280","5150","18100","94344040","53201584010","10172387"
"022100","포스코DX","KOSPI",,"26750","1050","4.09","26150","26850","25800","327199","8660156250","4066929000750","152034729"
"058430","포스코스틸리온","KOSPI",,"39100","-1100","-2.74","39500","39750","38750","13671","536022150","234600000000","6000000"
"009520","포스코엠텍","KOSDAQ GLOBAL","우량기업부","16190","790","5.13","15430","16230","15430","335858","5379578650","674195361570","41642703"
"047050","포스코인터내셔널","KOSPI",,"50850","550","1.09","50700","51300","50400","112836","5739155050","8945673769800","175922788"
"003670","포스코퓨처엠","KOSPI",,"196300","5200","2.72","192500","197200","190300","211893","41222428700","17460142986000","88946220"
"189690","포시에스","KOSDAQ","벤처기업부","2070","5","0.24","2080","2080","2055","21587","44517940","56556475830","27321969"
"318020","포인트모바일","KOSDAQ","벤처기업부","4020","-15","-0.37","4080","4080","4005","6524","26236255","49451113440","12301272"
"256630","포인트엔지니어링","KOSDAQ","벤처기업부","1039","-11","-1.05","1051","1060","1038","8243","8602026","60258957808","57997072"
"331380","포커스에이아이","KOSDAQ","투자주의환기종목(소속부없음)","2820","-90","-3.09","2910","2950","2820","46771","133610540","71203389780","25249429"
"208710","포톤","KOSDAQ","중견기업부","2200","-30","-1.35","2230","2245","2175","51532","113498205","28996290400","13180132"
"472850","폰드그룹","KOSDAQ","중견기업부","10040","-160","-1.57","10260","10260","9580","44989","453660780","324733087320","32343933"
"039980","폴라리스AI","KOSDAQ","중견기업부","1920","27","1.43","1893","1939","1893","216045","415582842","139735249920","72778776"
"041910","폴라리스AI파마","KOSDAQ","중견기업부","6530","70","1.08","6480","6560","6350","131845","856957585","88165493710","13501607"
"234100","폴라리스세원","KOSDAQ","우량기업부","1083","12","1.12","1071","1100","1071","93483","101927081","76005537816","70180552"
"041020","폴라리스오피스","KOSDAQ","벤처기업부","4630","125","2.77","4515","4670","4515","184575","853188449","230229055740","49725498"
"114630","폴라리스우노","KOSDAQ","우량기업부","502","2","0.40","503","508","499","18673","9344380","44149669096","87947548"
"290720","푸드나무","KOSDAQ","투자주의환기종목(소속부없음)","2105","189","9.86","1916","2150","1897","138776","286770256","72342229775","34366855"
"005670","푸드웰","KOSDAQ","우량기업부","6330","-10","-0.16","6340","6370","6290","28889","183028045","63300000000","10000000"
"094940","푸른기술","KOSDAQ","벤처기업부","8140","400","5.17","7850","8330","7850","95839","784726995","68061682040","8361386"
"057880","푸른소나무","KOSDAQ","관리종목(소속부없음)","8790","0","0.00","0","0","0","0","0","216061434720","24580368"
"007330","푸른저축은행","KOSDAQ","우량기업부","10920","70","0.65","10800","11040","10800","27418","300751410","164704176000","15082800"
"017810","풀무원","KOSPI",,"13100","30","0.23","13080","13120","13020","24374","319075675","499379100200","38120542"
"093380","풍강","KOSDAQ","중견기업부","2800","70","2.56","2780","2845","2730","2469","6788334","27662076400","9879313"
"023900","풍국주정","KOSDAQ","우량기업부","9360","-20","-0.21","9450","9450","9310","1960","18306110","117936000000","12600000"
"103140","풍산","KOSPI",,"107050","5250","5.16","102500","109800","101000","276552","29398376050","2999998959900","28024278"
"005810","풍산홀딩스","KOSPI",,"38200","800","2.14","38200","38500","37550","26510","1009078800","550740554400","14417292"
"371950","풍원정밀","KOSDAQ","기술성장기업부","9210","-120","-1.29","9330","9550","9110","16711","153976540","208722067080","22662548"
"370090","퓨런티어","KOSDAQ","기술성장기업부","15210","70","0.46","15200","15440","14800","186966","2829615260","130149384300","8556830"
"445180","퓨릿","KOSDAQ","중견기업부","8960","410","4.80","8630","9090","8630","75277","672016570","154015124480","17189188"
"341170","퓨쳐메디신","KONEX","일반기업부","2680","140","5.51","2595","2750","2550","14662","38816170","28228989400","10533205"
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","29600","-1200","-3.90","31100","31200","29350","527385","15793457825","663056339200","22400552"
"035200","프럼파스트","KOSDAQ","벤처기업부","3775","40","1.07","3800","3880","3735","107921","409463407","36732977250","9730590"
"334970","프레스티지바이오로직스","KOSDAQ","기술성장기업부","3135","15","0.48","3125","3210","3100","102023","320963880","243754516995","77752637"
"950210","프레스티지바이오파마","KOSPI",,"13730","680","5.21","13260","14120","13260","227721","3144375780","825120208150","60096155"
"321260","프로이천","KOSDAQ","벤처기업부","1743","11","0.64","1735","1760","1735","19503","34054099","49138802412","28192084"
"296160","프로젠","KONEX","일반기업부","7810","-90","-1.14","7800","7950","7800","1305","10215590","120079366990","15375079"
"053610","프로텍","KOSDAQ","우량기업부","33750","1200","3.69","32900","34000","32850","12926","431696150","371250000000","11000000"
"468530","프로티나","KOSDAQ","기술성장기업부","94600","-1700","-1.77","97700","98900","93100","321194","30809925250","1034874808000","10939480"
"303360","프로티아","KOSDAQ","기술성장기업부","6250","-300","-4.58","6550","6560","6110","94853","588982860","80482593750","12877215"
"377220","프롬바이오","KOSDAQ","기술성장기업부","1312","23","1.78","1289","1325","1273","218478","282433269","37142720000","28310000"
"335810","프리시젼바이오","KOSDAQ","기술성장기업부","2795","5","0.18","2845","2850","2770","5497","15399420","50192078950","17957810"
"053160","프리엠스","KOSDAQ","중견기업부","6960","-30","-0.43","7010","7050","6870","7802","54207285","41760000000","6000000"
"405000","플라즈맵","KOSDAQ","관리종목(소속부없음)","6440","-60","-0.92","6400","6610","6400","2864","18422300","24719579360","3838444"
"041590","플래스크","KOSDAQ","관리종목(소속부없음)","2370","0","0.00","0","0","0","0","0","116064014460","48972158"
"367000","플래티어","KOSDAQ","벤처기업부","4325","-45","-1.03","4345","4400","4285","3003","13011525","36278995275","8388207"
"075130","플랜티넷","KOSDAQ","벤처기업부","2505","35","1.42","2475","2520","2475","27865","69405490","41638911600","16622320"
"222670","플럼라인생명과학","KONEX","일반기업부","5200","110","2.16","5280","5280","5050","130","658050","20971246400","4032932"
"009810","플레이그램","KOSPI",,"253","0","0.00","254","257","253","120531","30648771","38427537500","151887500"
"237820","플레이디","KOSDAQ","중견기업부","4615","45","0.98","4540","4620","4540","4234","19437250","59197251100","12827140"
"023770","플레이위드","KOSDAQ","중견기업부","3050","40","1.33","3035","3100","3015","19333","59248336","27286809750","8946495"
"019570","플루토스","KOSDAQ","중견기업부","278","2","0.72","278","285","275","104561","29180080","18656591676","67110042"
"300080","플리토","KOSDAQ","기술성장기업부","16810","880","5.52","16700","17180","16490","200092","3365915040","277456631310","16505451"
"033790","피노","KOSDAQ","중견기업부","5960","260","4.56","5800","6060","5800","336932","2008498265","405502433160","68037321"
"032580","피델릭스","KOSDAQ","중견기업부","1111","9","0.82","1102","1139","1099","99802","110701600","36809723104","33132064"
"051380","피씨디렉트","KOSDAQ","중견기업부","2105","5","0.24","2100","2135","2095","18008","38031483","32290851560","15340072"
